# row_id profile index ia ib ic theta_e we id_ref iq_ref vdc pi_reset uq_zero_en xd_old xq_old du_d_old du_q_old sat_old i_alpha i_beta sine cosine id iq ud_raw uq_raw ud_hi uq_hi ud_lim uq_lim scale limited sat_flag xd_next xq_next du_d_next du_q_next sat_next v_alpha v_beta sector overmodulated t1 t2 L M H duty_u duty_v duty_w error_code
000000000000025c 0000000000000001 000000000000010c 0000000000020cc3 0000000000011123 fffffffffffee8d8 00000000000062ef 00000000004c612c 00000000000aeca9 fffffffffff75c57 0000000000240000 0000000000000000 0000000000000000 0000000011df2416 0000000009838ea2 000000003448d70c 000000000944d9a3 0000000000000001 0000000000015fda 0000000000013edd 000000000000a795 ffffffffffff3e7a ffffffffffffc6c0 fffffffffffe28a0 0000000073a128b8 ffffffffd8e94e37 000000002371233c fffffffff404d1a2 000000000011b892 fffffffffffa0269 000000004e77a16f 0000000000000001 0000000000000001 0000000014a00e76 ffffffffff9abfd5 000000005030057c ffffffffe4e47c95 0000000000000001 fffffffffff6867d 0000000000102109 0000000000000005 0000000000000000 00000000c6a9f7e3 0000000001bc9be4 000000001bccb61d 00000000e276ae00 00000000e43349e4 0000000000e4334a 00000000001bccb6 0000000000e276ae 0000000000000000
000000000000025d 0000000000000001 000000000000010d 00000000000053c1 000000000000fa30 ffffffffffff9cdd 0000000000001f1f 00000000000a192c 00000000000425e7 fffffffffff857f4 0000000000060000 0000000000000000 0000000000000000 0000000014a00e76 ffffffffff9abfd5 000000005030057c ffffffffe4e47c95 0000000000000001 000000000000057c 000000000000c9ae 000000000000b105 000000000000b8ef 0000000000008f6b 0000000000008de7 0000000033e8d4e4 ffffffffb968ce5c 0000000003b1a9b4 fffffffffafa0376 000000000001d8d5 fffffffffffd7d02 000000001237b020 0000000000000001 0000000000000001 0000000008d6db3c fffffffffb4bd79c 0000000030372b30 ffffffffbe6ecae6 0000000000000001 0000000000031231 ffffffffffff7676 0000000000000002 0000000000000000 00000000b0b245f9 0000000027b48a48 0000000013cc97e0 00000000c47eddd9 00000000ec336821 000000000013cc98 0000000000ec3368 0000000000c47ede 0000000000000000
000000000000025e 0000000000000001 000000000000010e 0000000000010272 ffffffffffffbc65 000000000001683f 000000000000a32d ffffffffffad6240 fffffffffff7a7f4 0000000000003fdd 0000000000180000 0000000000000000 0000000000000000 0000000008d6db3c fffffffffb4bd79c 0000000030372b30 ffffffffbe6ecae6 0000000000000001 0000000000004ac0 ffffffffffff08fb ffffffffffff3d73 ffffffffffff599b 0000000000008b24 000000000000d95d ffffffffbb8a8493 ffffffffea42524d ffffffffe83a7987 fffffffff8736192 fffffffffff41d3d fffffffffffc39b1 0000000058e4a256 0000000000000001 0000000000000001 fffffffff4aa2030 0000000007b2fc6c ffffffffd3500b0c fffffffff1cef0bb 0000000000000001 000000000004db5f 00000000000b7c78 0000000000000001 0000000000000000 000000001c64270a 00000000b7d0070a 0000000015e5e8f6 00000000324a1000 00000000ea1a170a 0000000000324a10 000000000015e5e9 0000000000ea1a17 0000000000000000
000000000000025f 0000000000000001 000000000000010f 000000000001c812 fffffffffffda413 fffffffffffe859d 0000000000002fee 0000000000166f22 000000000000e831 000000000004426e 0000000000240000 0000000000000000 0000000000000000 fffffffff4aa2030 0000000007b2fc6c ffffffffd3500b0c fffffffff1cef0bb 0000000000000001 000000000002777d ffffffffffff7dc9 000000000000ec53 000000000000626c 0000000000007a93 fffffffffffd86fc fffffffff8981901 0000000045a36cd3 fffffffffc0b29b9 000000002533d7d4 fffffffffffe0595 00000000001299ec 0000000088c2ebe4 0000000000000001 0000000000000001 fffffffffe1c0369 000000001283e169 fffffffffc8cef48 00000000206f94ff 0000000000000001 ffffffffffee1160 0000000000055346 0000000000000005 0000000000000000 000000004197a6a8 000000009e7b536d 000000000ff682f6 00000000518e299e 00000000f0097d0b 0000000000f0097d 00000000000ff683 0000000000518e2a 0000000000000000
0000000000000260 0000000000000001 0000000000000110 fffffffffffe91d5 0000000000027b92 fffffffffffe57d9 0000000000008f79 ffffffffffd5f18d 0000000000001cce 000000000001d4e3 0000000000060000 0000000000000000 0000000000000000 fffffffffe1c0369 000000001283e169 fffffffffc8cef48 00000000206f94ff 0000000000000001 fffffffffffec569 00000000000263d4 ffffffffffffa120 ffffffffffff123b 0000000000004171 fffffffffffd5327 fffffffffc77d68e 0000000033de89d0 ffffffffff938f0a 00000000063891fc ffffffffffffc9c8 0000000000031c49 000000001eb41a79 0000000000000001 0000000000000001 fffffffffea1363d 00000000115e56e1 fffffffffce44784 000000002da5f7d4 0000000000000001 0000000000015977 fffffffffffd3084 0000000000000006 0000000000000000 00000000117ab7cf 00000000be3637cf 0000000018278831 0000000029a24000 00000000e7d877cf 000000000029a240 0000000000e7d878 0000000000182788 0000000000000000
0000000000000261 0000000000000001 0000000000000111 ffffffffffff10bb 0000000000002b0a ffffffffffff7a4e 0000000000008d60 ffffffffffb556ee fffffffffff57575 00000000000b9911 0000000000180000 0000000000000000 0000000000000000 fffffffffea1363d 00000000115e56e1 fffffffffce44784 000000002da5f7d4 0000000000000001 ffffffffffff7eb4 0000000000006609 ffffffffffffad77 ffffffffffff0dac 000000000000597f ffffffffffff75ba ffffffff9f778ab3 0000000070a79dfc ffffffffefc56019 0000000012f07a17 fffffffffff7e2b0 000000000009783d 000000002b09d291 0000000000000001 0000000000000001 fffffffff25887a5 00000000169f57eb ffffffffafb22a9a 000000005db723e5 0000000000000001 00000000000abbf4 fffffffffff9a6f6 0000000000000002 0000000000000000 00000000711c38f6 000000007547c9d3 000000000ccdfe9c 000000007dea3792 00000000f3320165 00000000000ccdff 0000000000f33201 00000000007dea38 0000000000000000
0000000000000262 0000000000000001 0000000000000112 0000000000025110 ffffffffffff94b4 000000000000d2e6 0000000000007b6e ffffffffffd6b692 00000000000ea266 fffffffffffa00f3 0000000000240000 0000000000000000 0000000000000000 fffffffff25887a5 00000000169f57eb ffffffffafb22a9a 000000005db723e5 0000000000000001 00000000000168d8 ffffffffffff484a 0000000000001cb4 ffffffffffff019d fffffffffffe84d5 0000000000008e18 000000007f08923f ffffffffd7da9a3b 0000000023ac5bf3 fffffffff4b9ec30 000000000011d62e fffffffffffa5cf6 0000000047e3aee6 0000000000000001 0000000000000001 000000001580e46d fffffffffc1db313 000000005b5c364c ffffffffe320ae0b 0000000000000001 ffffffffffeee864 00000000000799ea 0000000000000005 0000000000000000 000000005da0204f 000000008781cba2 000000000d6f0a08 000000006b0f2a57 00000000f290f5f9 0000000000f290f6 00000000000d6f0a 00000000006b0f2a 0000000000000000
0000000000000263 0000000000000001 0000000000000113 ffffffffffffcf75 fffffffffffff33c ffffffffffffff26 0000000000009461 000000000006ac61 fffffffffff38f59 fffffffffff816af 0000000000060000 0000000000000000 0000000000000000 000000001580e46d fffffffffc1db313 000000005b5c364c ffffffffe320ae0b 0000000000000001 ffffffffffffe42d fffffffffffff91f ffffffffffff8540 ffffffffffff1f59 0000000000001bb7 fffffffffffff8b2 ffffffffa805289b ffffffffb84812f9 fffffffffb2abd5c fffffffffc0f6c6d fffffffffffd955f fffffffffffe07b6 000000000e10208b 0000000000000001 0000000000000001 fffffffff45c9860 fffffffff88c9ea4 ffffffffacda6b3f ffffffffbc38a68c 0000000000000001 0000000000012d13 000000000002e32a 0000000000000001 0000000000000000 000000001f6ade8d 00000000b5f45e8d 0000000015506173 0000000034bb4000 00000000eaaf9e8d 000000000034bb40 0000000000155061 0000000000eaaf9f 0000000000000000
0000000000000264 0000000000000001 0000000000000114 ffffffffffff9e48 000000000000bd6c 00000000000200fd 000000000000d747 ffffffffffb689db 0000000000056604 fffffffffffd4dec 0000000000180000 0000000000000000 0000000000000000 fffffffff45c9860 fffffffff88c9ea4 ffffffffacda6b3f ffffffffbc38a68c 0000000000000001 fffffffffffed4b7 ffffffffffff4531 ffffffffffff289d 0000000000008a5e fffffffffffffb69 fffffffffffe9f3a 00000000234448a1 ffffffffe2b3258b 00000000132f3077 fffffffff00fb310 0000000000099798 fffffffffff807da 000000008b422761 0000000000000001 0000000000000001 000000000b68d6ad 00000000048b2eef 000000001015182a fffffffff2a3727b 0000000000000001 fffffffffffe7ac1 fffffffffff39f48 0000000000000006 0000000000000000 000000008aaa72e7 000000005a0292e7 000000000da97d19 000000009853f000 00000000f25682e7 00000000009853f0 0000000000f25683 00000000000da97d 0000000000000000
0000000000000265 0000000000000001 0000000000000115 ffffffffffff0079 fffffffffffe6c00 fffffffffffee242 00000000000014aa ffffffffffd17d47 fffffffffff93214 fffffffffff8a962 0000000000240000 0000000000000000 0000000000000000 000000000b68d6ad 00000000048b2eef 000000001015182a fffffffff2a3727b 0000000000000001 0000000000003b90 ffffffffffffbbb9 0000000000007c4c 000000000000dfcd 00000000000012eb ffffffffffffa764 ffffffffcf5720ad ffffffffc0f77249 ffffffffe9237233 ffffffffe262a384 fffffffffff491b9 fffffffffff13152 00000000784678b1 0000000000000001 0000000000000001 00000000000ad31c fffffffffeee227c ffffffffe633ae7a ffffffffde94cec5 0000000000000001 fffffffffffd324a ffffffffffed814c 0000000000000006 0000000000000000 000000008fcceff5 0000000053fdc54a 000000000e1aa561 000000009de79556 00000000f1e55aa0 00000000009de795 0000000000f1e55b 00000000000e1aa5 0000000000000000
0000000000000266 0000000000000001 0000000000000116 0000000000013559 fffffffffffeabe1 fffffffffffe10ed 000000000000672a ffffffffffdb2f93 fffffffffffbcfc8 fffffffffff13c8b 0000000000060000 0000000000000000 0000000000000000 00000000000ad31c fffffffffeee227c ffffffffe633ae7a ffffffffde94cec5 0000000000000001 000000000001e4a2 0000000000005976 000000000000929a ffffffffffff2e22 fffffffffffea5ef fffffffffffea121 ffffffffe71e10a5 ffffffff850f5765 fffffffffec3583d fffffffff9e3771b ffffffffffff61ac fffffffffffcf1bc 000000000cb9dacf 0000000000000001 0000000000000001 0000000001d732a2 fffffffff5be4c86 ffffffffe85ab868 ffffffff8b2be04a 0000000000000001 00000000000241c5 00000000000226a1 0000000000000003 0000000000000000 0000000040f7e106 000000009ef51763 00000000100983cc 00000000510164d2 00000000eff67c35 0000000000100984 0000000000510165 0000000000eff67c 0000000000000000
0000000000000267 0000000000000001 0000000000000117 fffffffffffdc5f4 0000000000017b9b 00000000000037a4 000000000000961c 000000000031c379 00000000000c489d fffffffffffad3d9 0000000000180000 0000000000000000 0000000000000000 0000000001d732a2 fffffffff5be4c86 ffffffffe85ab868 ffffffff8b2be04a 0000000000000001 fffffffffffdf2e2 000000000000bb0a ffffffffffff7bcd ffffffffffff24c7 0000000000016117 fffffffffffe50a9 0000000061462717 ffffffffde92192a 0000000017966779 fffffffff7e4d5d3 00000000000bcb34 fffffffffffbf26b 000000003e13830f 0000000000000001 0000000000000001 00000000137dcf0a 0000000008f9f0ca 0000000049afbf9e ffffffffe6ad4357 0000000000000001 fffffffffff3cebb fffffffffffd6165 0000000000000004 0000000000000000 000000003065ed85 00000000aae1b4cd 00000000125c2ed7 0000000042c21c5c 00000000eda3d129 0000000000eda3d1 000000000042c21c 0000000000125c2f 0000000000000000
0000000000000268 0000000000000001 0000000000000118 00000000000165f9 ffffffffffff70bb ffffffffffffb5cf 0000000000003320 00000000005c8c52 fffffffffffd4f74 fffffffffffa8d02 0000000000240000 0000000000000000 0000000000000000 00000000137dcf0a 0000000008f9f0ca 0000000049afbf9e ffffffffe6ad4357 0000000000000001 0000000000013723 ffffffffffffd81e 000000000000f353 0000000000004f8e 0000000000003ac8 fffffffffffecbe0 fffffffffa68e49d fffffffff10ea0a0 fffffffffa68e49d fffffffff10ea0a0 fffffffffffd3472 fffffffffff88750 0000000100000000 0000000000000000 0000000000000000 00000000014b79b9 0000000009028ce3 0000000000000000 0000000000000000 0000000000000000 0000000000063b9d fffffffffffb057d 0000000000000002 0000000000000000 0000000023d3260b 000000003d525bee 000000004f6d3f04 000000007340650f 00000000b092c0fd 00000000004f6d3f 0000000000b092c1 0000000000734065 0000000000000000
0000000000000269 0000000000000001 0000000000000119 000000000001855c ffffffffffff9201 000000000000e03a 000000000000a5fe 00000000003a5102 fffffffffff59642 fffffffffffe9442 0000000000060000 0000000000000000 0000000000000000 00000000014b79b9 0000000009028ce3 0000000000000000 0000000000000000 0000000000000000 000000000000dd7f ffffffffffff3f0a ffffffffffff3270 ffffffffffff676c 00000000000016ee 00000000000124dd ffffffffa56d3561 fffffffffadf530f fffffffff9c64b3e ffffffffffa5c681 fffffffffffce326 ffffffffffffd2e3 000000001198826d 0000000000000001 0000000000000001 fffffffff4d96643 0000000005f87910 ffffffffaba6ea23 fffffffffb398c8e 0000000000000001 000000000001b6b5 0000000000029abe 0000000000000003 0000000000000000 000000000d719217 00000000c07a3414 00000000190a1ceb 00000000267baf02 00000000e6f5e316 0000000000190a1d 0000000000267baf 0000000000e6f5e3 0000000000000000
000000000000026a 0000000000000001 000000000000011a 0000000000025188 fffffffffffe2a6a ffffffffffffa57e 0000000000009142 00000000002b5709 0000000000073772 00000000000e151d 0000000000180000 0000000000000000 0000000000000000 fffffffff4d96643 0000000005f87910 ffffffffaba6ea23 fffffffffb398c8e 0000000000000001 0000000000024664 ffffffffffff2524 ffffffffffff96d3 ffffffffffff169a fffffffffffe46f2 000000000001b6cf 000000004296307a 0000000077bc2b40 000000000c1f3d32 0000000015cc3120 0000000000060f9f 00000000000ae619 000000002e9ac0c3 0000000000000001 0000000000000001 00000000104fe37f 00000000159508b1 000000003676f348 0000000061effa20 0000000000000001 fffffffffffef3a9 fffffffffff392c3 0000000000000006 0000000000000000 00000000838f988e 000000006204b88e 000000000d35d772 0000000090c57000 00000000f2ca288e 000000000090c570 0000000000f2ca29 00000000000d35d7 0000000000000000
000000000000026b 0000000000000001 000000000000011b 000000000000eb51 0000000000009b18 000000000000ee33 000000000000796f 00000000000eaba8 fffffffffff70182 000000000003c7d2 0000000000240000 0000000000000000 0000000000000000 00000000104fe37f 00000000159508b1 000000003676f348 0000000061effa20 0000000000000001 00000000000019c7 ffffffffffffd005 0000000000002927 ffffffffffff0354 ffffffffffffded8 0000000000002b37 ffffffffc2f5b84e 000000003728110e ffffffffe43dd5d8 0000000019153401 fffffffffff21eeb 00000000000c8a9a 00000000746af92b 0000000000000001 0000000000000001 fffffffffaea22c4 0000000006464bd8 ffffffffdeb7e276 000000001e12dd0d 0000000000000001 00000000000baec8 fffffffffff163fa 0000000000000002 0000000000000000 0000000022a5c56f 00000000b3f27351 0000000014b3e3a0 000000003759a90f 00000000eb4c1c60 000000000014b3e4 0000000000eb4c1c 00000000003759a9 0000000000000000
000000000000026c 0000000000000001 000000000000011c 000000000001bccf ffffffffffffbdbb fffffffffffe6146 00000000000071ed ffffffffffb40bd7 fffffffffffac002 fffffffffff1d543 0000000000060000 0000000000000000 0000000000000000 fffffffffaea22c4 0000000006464bd8 ffffffffdeb7e276 000000001e12dd0d 0000000000000001 000000000001c8e0 000000000000c92e 00000000000056b5 ffffffffffff0f21 fffffffffffe9644 fffffffffffea7f7 ffffffffd914bd73 ffffffff8c0ef90d fffffffffe0406ee fffffffffa16b971 ffffffffffff0203 fffffffffffd0b5d 000000000d0d53d4 0000000000000001 0000000000000001 fffffffffd062eef fffffffff1108549 ffffffffdb10b685 ffffffff91f83f9c 0000000000000001 000000000001ef40 00000000000271e5 0000000000000003 0000000000000000 0000000021799d45 00000000b4af711b 0000000014eb78d0 0000000036651615 00000000eb148730 000000000014eb79 0000000000366516 0000000000eb1487 0000000000000000
000000000000026d 0000000000000001 000000000000011d fffffffffffeeb42 000000000000da89 fffffffffffe5540 0000000000002d32 0000000000520c0c fffffffffffe3535 000000000005a1ce 0000000000180000 0000000000000000 0000000000000000 fffffffffd062eef fffffffff1108549 ffffffffdb10b685 ffffffff91f83f9c 0000000000000001 ffffffffffff8ce9 000000000001748e 000000000000e531 000000000000720c 0000000000011a45 0000000000010d02 ffffffffe377625b 0000000024eb91fb fffffffff0bf8295 0000000013bc167c fffffffffff85fc1 000000000009de0b 0000000088d68ac2 0000000000000001 0000000000000001 0000000000fb14e4 000000000c7fd5b9 fffffffff2b7dfc6 00000000112f7b7f 0000000000000001 fffffffffff3c4c5 fffffffffffd9189 0000000000000004 0000000000000000 000000002cec7e95 00000000ad3dc5b2 0000000012eadddd 000000003fd75c72 00000000ed152224 0000000000ed1522 00000000003fd75c 000000000012eade 0000000000000000
000000000000026e 0000000000000001 000000000000011e 0000000000008ebe 0000000000009b44 00000000000114a8 000000000000b0cb ffffffffffd4033b 000000000000de7d fffffffffffd2392 0000000000240000 0000000000000000 0000000000000000 0000000000fb14e4 000000000c7fd5b9 fffffffff2b7dfc6 00000000112f7b7f 0000000000000001 ffffffffffffcf30 ffffffffffffb9ea ffffffffffff11a7 ffffffffffffa296 0000000000005311 ffffffffffffec21 0000000005b87ca8 ffffffffedf63d97 0000000005b87ca8 ffffffffedf63d97 000000000002dc3e fffffffffff6fb1f 0000000100000000 0000000000000000 0000000000000000 0000000004485258 0000000005c38e79 0000000000000000 0000000000000000 0000000000000000 fffffffffff68f22 000000000000a0c2 0000000000000005 0000000000000000 0000000007bc1438 0000000060d5ef30 000000004bb6fe4c 0000000053731284 00000000b44901b4 0000000000b44902 00000000004bb6fe 0000000000537313 0000000000000000
000000000000026f 0000000000000001 000000000000011f fffffffffffe37e3 fffffffffffdc7b6 0000000000026a95 0000000000009c7f ffffffffffc524cf 00000000000292d9 000000000003dc73 0000000000060000 0000000000000000 0000000000000000 0000000004485258 0000000005c38e79 0000000000000000 0000000000000000 0000000000000000 fffffffffffebf28 fffffffffffd52c4 ffffffffffff5b41 ffffffffffff3c0e 000000000002ae8e 0000000000013e03 000000000397e666 0000000013c3a036 00000000011d89a6 000000000622830b 0000000000008ec5 0000000000031142 000000004f766d39 0000000000000001 0000000000000001 0000000004277d24 0000000008de0662 00000000027a5cc0 000000000da11d2b 0000000000000001 0000000000018c11 fffffffffffd4b14 0000000000000006 0000000000000000 0000000000fec057 00000000c7074057 000000001bfcffa9 000000001cfbc000 00000000e4030057 00000000001cfbc0 0000000000e40300 00000000001bfd00 0000000000000000
0000000000000270 0000000000000001 0000000000000120 fffffffffffe15c5 0000000000004f28 fffffffffffe40b9 000000000000de09 00000000002f8555 000000000004ea3a 00000000000cc0d7 0000000000180000 0000000000000000 0000000000000000 0000000004277d24 0000000008de0662 00000000027a5cc0 000000000da11d2b 0000000000000001 ffffffffffff33e3 0000000000012fef ffffffffffff4273 000000000000ac11 fffffffffffe95c4 0000000000003527 000000003b593203 000000007ccb3c0b 000000000ab63ae8 0000000016862d8e 0000000000055b1d 00000000000b4317 000000002e34a30e 0000000000000001 0000000000000001 000000000b28dccd 0000000015020d3c 0000000030a2f71b 0000000066450e7d 0000000000000001 00000000000bf04e 0000000000039a9b 0000000000000003 0000000000000000 000000009dba75f4 000000004295d007 000000000fd7dd03 00000000ad9252f7 00000000f02822fe 00000000000fd7dd 0000000000ad9253 0000000000f02823 0000000000000000
